,IL,BEA,Bet El Azari,Bet El Azari,,RL,--3-----,1207,,3150N 03448E,
,IL,BEH,Bet Hanan,Bet Hanan,M,RL,--3-----,1601,,3156N 03446E,
,IL,BNY,Bet Hananya,Bet Hananya,HA,RL,--3-----,1601,,3232N 03455E,
,IL,BTH,Bet Lehem Hagelilit,Bet Lehem Hagelilit,Z,RL,--3-----,1601,,3244N 03511E,
,IL,BOR,Bet Oren,Bet Oren,HA,RL,--3-----,1601,,3243N 03500E,
,IL,BET,Bet She'an,Bet She'an,Z,RQ,--3-----,0407,,3230N 03530E,
,IL,BSE,Bet Shemesh,Bet Shemesh,JM,RL,--3-----,1707,,3144N 03459E,
,IL,BYE,Bet Yehoshua,Bet Yehoshua,M,RL,--3-----,1601,,3215N 03451E,
,IL,BZA,Bet Zayit,Bet Zayit,JM,RL,--3-----,0701,,3146N 03510E,
,IL,BZT,Betzet,Betzet,Z,RL,--3-----,1601,,3304N 03508E,
,IL,BGV,Binyamina-Giv'at Ada,Binyamina-Giv'at Ada,,RL,1----6--,1201,,3231N 03456E,
,IL,BRN,Bitanit,Bitanit,,AF,--3----B,9803,,,
,IL,BNA,Bnei Atarot,Bnei Atarot,M,RL,--3-----,1601,,3201N 03454E,
,IL,BNE,Bnei Ayish,Bnei Ayish,,RL,--3-----,0901,,3147N 03446E,
,IL,BBR,Bnei Brak,Bnei Brak,TA,RL,--3-----,1601,,3205N 03450E,
,IL,DAR,Bnei Darom,Bnei Darom,,RL,--3-----,0901,,3149N 03141E,
,IL,BDR,Bnei Dror,Bnei Dror,M,RL,--3-----,1601,,3215N 03454E,
,IL,BRE,Bnei Reem,Bnei Reem,D,RL,--3-----,1601,,3146N 03447E,
,IL,CAE,Caesarea,Caesarea,,RL,--3-----,0201,,3229N 03453E,
,IL,DFN,Dafna,Dafna,Z,RL,--3-----,1601,,3313N 03538E,
,IL,DAK,Daliyat Al Karmel,Daliyat Al Karmel,HA,RL,--3-----,1601,,3241N 03502E,
,IL,DIY,Daliyya,Daliyya,Z,RL,--3-----,1201,,3235N 03504E,
,IL,DAN,Dan,Dan,Z,RL,--3-----,1601,,3314N 03539E,
,IL,DEG,Degania,Degania,Z,RL,--3-----,1601,,3242N 03534E,
,IL,DVI,Devira,Devira,D,RL,--3-----,1701,,3125N 03450E,
,IL,DIM,Dimona,Dimona,D,RL,--3-----,0307,,3104N 03502E,
,IL,DOR,Dorot,Dorot,,RL,--3-----,0901,,3130N 03439E,
,IL,EIL,Eilabun,Eilabun,D,RL,--3-----,1207,,3250N 03524E,
,IL,EIG,Ein Gedi,Ein Gedi,D,RL,--3-----,1601,,3127N 03522E,
,IL,ENS,Ein Shemer,Ein Shemer,,RL,--3-----,1601,,3227N 03500E,
,IL,EIN,Ein Tzurim,Ein Tzurim,,RL,--3-----,0901,,3142N 03443E,
,IL,EIY,Ein Yahav,Ein Yahav,,AI,---4----,0001,,,
,IL,ETH,Elat (Eilath),Elat (Eilath),,AI,1--4----,9601,,,
,IL,2LL,Eliad,Eliad,,RL,--3-----,1601,,3248N 03544E,
,IL,EHF,Emek Hefer Industrial Park,Emek Hefer Industrial Park,M,RL,-----6--,1201,,3224N 03453E,
,IL,EMU,Emunim,Emunim,D,RL,--3-----,1601,,3145N 03440E,
,IL,EHA,Eshel Hanasi,Eshel Hanasi,D,RL,--3-----,1601,,3120N 03442E,
,IL,OST,Eshta'ol,Eshta'ol,JM,RL,--3-----,1401,,3147N 03500E,
,IL,EVS,Even Shmuel,Even Shmuel,D,RL,--3-----,1601,,3134N 03445E,
,IL,EVE,Even Yehuda,Even Yehuda,,RL,--3-----,0901,,3216N 03453E,
,IL,GAA,Ga'ash,Ga'ash,,RL,--3-----,0901,,3214N 03449E,
,IL,GNE,Gan Ner,Gan Ner,Z,RL,--3-----,1601,,3231N 03520E,
,IL,SHM,Gan Shmuel,Gan Shmuel,,RL,--3-----,0901,,3227N 03457E,
,IL,GSO,Gan Sorek,Gan Sorek,M,RL,--3-----,1601,,3156N 03445E,
,IL,GYV,Gan Yavne,Gan Yavne,M,RL,--3-----,0307,,3147N 03443E,
,IL,GAN,Gannot,Gannot,TA,RL,--3-----,0701,,3201N 03449E,
,IL,GAT,Gat Rimmon,Gat Rimmon,M,RL,--3-----,1601,,3204N 03452E,
,IL,GDA,Gedera,Gedera,,RL,--3-----,0201,,3148N 03447E,
,IL,GEF,Gefen,Gefen,,RL,--3-----,0901,,3145N 03453E,
,IL,GEZ,Gezer,Gezer,M,RL,--3-----,1601,,3152N 03455E,
,IL,GIN,Ginaton,Ginaton,M,RL,--3-----,1601,,3157N 03454E,
,IL,GKT,Giv'at Koah,Giv'at Koah,,RL,--3-----,1207,,3201N 03456E,
,IL,GSC,Giv'at Shmuel,Giv'at Shmuel,TA,RL,--3-----,1601,,3204N 03450E,
,IL,GVS,Giv'at Shmuel,Giv'at Shmuel,M,RL,--3-----,1607,,3204N 03450E,
,IL,GBI,Givat Brenner,Givat Brenner,,RL,--3-----,1101,,3152N 03448E,
,IL,GHM,Givat Haim,Givat Haim,,RQ,-----6--,1007,,3223N 03455E,
,IL,GIV,Givat Hashloshah,Givat Hashloshah,M,RL,--3-----,1601,,3205N 03455E,
,IL,GLI,Glil Yam,Glil Yam,TA,RL,--3-----,1601,,3209N 03449E,
,IL,GRO,Grofit,Grofit,D,RL,--3-----,1601,,2956N 03504E,
,IL,8UH,Gush Halav,Gush Halav,Z,RL,1-3-----,1401,,3310N 03526E,
,IL,HAO,Ha Ogen,Ha Ogen,M,RL,--3-----,1601,,3222N 03455E,
,IL,HAB,Habonim,Habonim,HA,RL,--3-----,1601,,3238N 03456E,
,IL,HDR,Hadar 'Am,Hadar 'Am,M,RL,--3-----,0307,,3221N 03454E,
,IL,HAD,Hadera,Hadera,,QQ,1-------,8103,,,
,IL,HDD,Hadid,Hadid,M,RL,--3-----,1601,,3158N 03456E,
,IL,HFA,Haifa,Haifa,HA,AI,1--45---,1601,,3248N 03459E,
,IL,HFM,Haifa Granaries,Haifa Granaries,HA,AC,-----6--,1601,,3248N 03459E,
,IL,MSP,Haifa Israel Shipyards Port,Haifa Israel Shipyards Port,Z,AC,1-------,1301,,3248N 03459E,
,IL,MEH,Haifa Meshakef,Haifa Meshakef,Z,AC,-----6--,1301,,3248N 03459E,
,IL,OVR,Haifa Overseas,Haifa Overseas,Z,AC,-----6--,1301,,3248N 03459E,
,IL,HZ8,Haluza,Haluza,D,RL,--3-----,1501,,3105N 03439E,
,IL,HAA,Hanita,Hanita,Z,RL,--3-----,1807,,3305N 03510E,
,IL,HAT,Hatzor HaGlilit,Hatzor HaGlilit,,RL,--3-----,0901,,3259N 03533E,
,IL,HYV,Hayogev,Hayogev,Z,RL,--3-----,1601,,3236N 03512E,
,IL,HAE,Hazerim,Hazerim,D,RL,--3-----,1601,,3114N 03443E,
,IL,HZR,Hazor,Hazor,,RL,-----6--,1201,,3258N 03532E,
,IL,HAZ,HaZorea',HaZorea',,RL,--3-----,0901,,3239N 03507E,
,IL,IHA,Herzliyya,Herzliyya,TA,RL,--3-----,1101,,3210N 03450E,
,IL,HHS,Hod Ha'Sharon,Hod Ha'Sharon,,RL,--3-----,0907,,3209N 03453E,
,IL,HOL,Holon/Tel Aviv,Holon/Tel Aviv,,RL,--3-----,0201,,3200N 03445E,
,IL,HUL,Hulda,Hulda,,RL,--3-----,1307,,3150N 03453E,
,IL,JOR,Jordan,Jordan,,AF,--3----B,9803,,,
,IL,JUL,Julis,Julis,,RL,1-------,0901,,3141N 03439E,
,IL,CAB,Kabri,Kabri,,RL,--3-----,0901,,3301N 03509E,
,IL,KKN,Kafr Kanna,Kafr Kanna,,RQ,--3-----,1007,,3245N 03521W,
,IL,KAQ,Kafr Qasem,Kafr Qasem,M,RL,--3-----,1601,,3206N 03458E,
,IL,KFS,Kafr Saba,Kafr Saba,M,RL,-23-----,0207,,3209N 03455E,
,IL,KAN,Kannot,Kannot,,RL,--3-----,0201,,3147N 03444E,
,IL,KY7,Karmei Yosef,Karmei Yosef,M,RL,1----6--,1407,,3150N 03455E,
,IL,CML,Karmi'el,Karmi'el,Z,RL,--3-----,1101,,3255N 03518E,Carmiel
,IL,KAZ,Katzir-Harish,Katzir-Harish,HA,RL,--3-----,1601,,3229N 03506E,
+,IL,KAU,Kaukab Abu El-Hija,Kaukab Abu El-Hija,Z,RL,--3-----,1907,,3249N 01458E,
,IL,AZA,Kefar Aza,Kefar Aza,,RL,--3-----,0901,,3129N 03432E,
,IL,KBN,Kefar Bin Nun,Kefar Bin Nun,M,RL,--3-----,1601,,3151N 03456E,
,IL,KBL,Kefar Blum,Kefar Blum,Z,RL,--3-----,1601,,3310N 03536E,
,IL,KGI,Kefar Gil'adi,Kefar Gil'adi,Z,RL,--3-----,1601,,3314N 03534E,
,IL,MAC,Kefar HaMaccabi,Kefar HaMaccabi,,RL,--3-----,0901,,3247N 03507E,
,IL,KHN,Kefar Hanagid,Kefar Hanagid,M,RL,--3-----,1601,,3153N 03446E,
,IL,KFA,Kefar Malal,Kefar Malal,,RL,--3-----,0901,,3210N 03454E,
,IL,KMA,Kefar Masaryk,Kefar Masaryk,,RL,--3-----,1101,,3253N 03505E,
,IL,KSV,Kefar Sava,Kefar Sava,,RL,--3-----,0201,,3210N 03454E,
,IL,SZO,Kefar Szold,Kefar Szold,,RL,--3-----,0901,,3312N 03539E,
,IL,VVL,Kefar Vitkin,Kefar Vitkin,TA,RL,--3-----,1207,,3223N 03453E,
,IL,VRA,Kefar Vradim,Kefar Vradim,,RL,--3-----,0901,,3300N 03516E,
,IL,YON,Kefar Yona,Kefar Yona,,RL,--3-----,0901,,3219N 03456W,
,IL,KRM,Kerem Shalom,Kerem Shalom,D,RL,-----6--,1601,,3112N 03417E,
,IL,KZR,Kfar Azar,Kfar Azar,M,RL,--3-----,1607,,3203N 03450E,
,IL,KFN,Kfar Netter,Kfar Netter,M,RL,-----6--,1601,,3216N 03452E,
,IL,H6K,Kfar Ruth,Kfar Ruth,M,RL,--3-----,1607,,3154N 03502E,
,IL,KLS,Kfar Saba,Kfar Saba,M,RL,--3-----,1601,,3210N 03454E,
,IL,KTH,Kfar Tavor,Kfar Tavor,Z,RL,--3-----,1601,,3241N 03525E,
,IL,KTD,Kfar Truman,Kfar Truman,M,RL,--3-----,1601,,3158N 03455E,
,IL,KFV,Kfar Vitkin,Kfar Vitkin,M,RL,1-------,1607,,3222N 03452E,
,IL,ETI,Kibbutz Einat,Kibbutz Einat,,RL,-----6--,1201,,3204N 03456E,
,IL,KTZ,Kidmat Tzvi,Kidmat Tzvi,Z,RL,--3-----,1301,,3301N 03541E,
,IL,KID,Kidron,Kidron,M,RL,--3-----,1601,,3148N 03448E,
,IL,KNR,Kinneret,Kinneret,Z,RL,--3-----,1601,,3244N 03534E,
,IL,KTM,Kiryat Anavim,Kiryat Anavim,JM,RL,--3-----,1301,,3148N 03507E,
,IL,HM2,Kiryat Ekron,Kiryat Ekron,M,RL,--3-----,1601,,3151N 03449E,
,IL,KMO,Kiryat Motzkin,Kiryat Motzkin,HA,RL,--3-----,1601,,3250N 03505E,
,IL,KNO,Kiryat Ono,Kiryat Ono,TA,RL,--3-----,1601,,3203N 03451E,
,IL,KSW,Kiryat Shmona,Kiryat Shmona,,AI,---4----,0001,,,
,IL,KIT,Kiryat Tiv'On,Kiryat Tiv'On,HA,RL,--3-----,1501,,3243N 03507E,
,IL,KIY,Kiryat Yam,Kiryat Yam,HA,RL,--3-----,1601,,3250N 03504E,
,IL,K8B,Kiryat-Bialik,Kiryat-Bialik,HA,RL,--3-----,1601,,3250N 03505E,
,IL,KSF,Kissufim,Kissufim,D,RL,--3-----,1601,,3122N 03423E,
,IL,KOK,Kokhav Yair-Tzur Yigal,Kokhav Yair-Tzur Yigal,,RQ,-----6--,1001,,3200N 03500E,
,IL,KNT,Konetra,Konetra,,AF,--3----B,9803,,,
,IL,GSM,Kvutzat Shiller,Kvutzat Shiller,M,RL,--3-----,1601,,3152N 03447E,
,IL,LHV,Lahav,Lahav,D,RL,--3-----,1601,,3123N 03452E,
,IL,LHM,Lehawim,Lehawim,D,RL,--3-----,1601,,3122N 03448E,
,IL,LIO,Li On,Li On,JM,RL,--3-----,1601,,3141N 03456E,
,IL,LOD,Lod,Lod,,RL,--3-----,0201,,3157N 03453E,
,IL,OVL,Lod Overseas,Lod Overseas,TA,AA,-----6--,1401,,3157N 03453E,
,IL,MAA,Ma'agan Michael,Ma'agan Michael,,RL,--3-----,0901,,3233N 03455E,
,IL,TAR,Ma'alot-Tarshiha,Ma'alot-Tarshiha,,RL,--3-----,1207,,3301N 03517E,
,IL,NIT,Ma'anit,Ma'anit,,RL,-----6--,0901,,3227N 03502E,
,IL,MAZ,Ma'ayan Tzvi,Ma'ayan Tzvi,Z,RL,--3-----,1707,,3233N 03456E,
,IL,MGA,Ma'galim,Ma'galim,,RL,--3-----,1101,,3124N 03436E,
,IL,MGL,Maggal,Maggal,HA,RL,--3-----,1601,,3223N 03502E,
,IL,M8A,Magshimim,Magshimim,M,RL,1-3-----,1401,,3202N 03454E,
,IL,MGN,Magén,Magen,D,RL,--3-----,1101,,3117N 03425E,
,IL,MMN,Maman/Lod,Maman/Lod,TA,AC,--3-----,1301,,3203N 03445E,
,IL,MTZ,Masada,Masada,,AI,---4----,0001,,,
,IL,MSD,Mashabbe Sade,Mashabbe Sade,D,RL,--3-----,1601,,3100N 03447E,
,IL,MUO,Masu'ot Yitzhak,Masu'ot Yitzhak,D,RL,--3-----,1401,,3142N 03441E,
,IL,MAT,Matan,Matan,D,RL,--3-----,1207,,3209N 03458E,
,IL,MTL,Matula,Matula,,AF,--3----B,9803,,,
,IL,MBA,Mazkeret Batya,Mazkeret Batya,TA,RL,--3-----,1301,,3151N 03450E,
,IL,MZH,Mazliah,Mazliah,M,RL,--3-----,1601,,3154N 03452E,
,IL,MGD,Megadim,Megadim,HA,RL,--3-----,1601,,3243N 03457E,
,IL,MEG,Megiddo,Megiddo,,RL,--3-----,0901,,3234N 03511E,
,IL,MTR,Meitar,Meitar,D,RL,--3-----,1601,,3119N 03456E,
,IL,MXF,Merhavya,Merhavya,Z,RL,--3-----,1707,,3236N 03519E,
,IL,MES,Mesilot,Mesilot,,RL,--3-----,0901,,3230N 03528E,
,IL,MZI,Mevasseret Ziyyon,Mevasseret Ziyyon,JM,RL,--3-----,0701,,3148N 03509E,
,IL,MIG,Migdal HaEmek,Migdal HaEmek,,RL,--3-----,0901,,3240N 03514E,
,IL,TFN,Migdal Tefen,Migdal Tefen,Z,RL,--3-----,1701,,3258N 03516E,
,IL,MHT,Mikhmoret,Mikhmoret,M,RL,--3-----,1601,,3224N 03452E,
,IL,MSG,Misgav,Misgav,Z,RL,--3-----,0701,,3251N 03515E,
,IL,MAM,Misgav 'Am,Misgav 'Am,,RL,--3-----,0901,,3315N 03533E,
,IL,MIS,Mishmar David,Mishmar David,,RL,--3-----,0901,,3149N 03454E,
,IL,MHK,Mishmar Ha'emek,Mishmar Ha'emek,Z,RL,--3-----,0307,,3236N 03508E,
,IL,MHN,Mishmar Hanegev,Mishmar Hanegev,D,RL,--3-----,1601,,3121N 03443E,
,IL,HAS,Mishmar Hashiv'a,Mishmar Hashiv'a,,RL,--3-----,0901,,3201N 03449E,
,IL,MHY,Mishmar Hayarden,Mishmar Hayarden,Z,RL,--3-----,1601,,3300N 03535E,
,IL,MIE,Mishmeret,Mishmeret,,RL,--3-----,1601,,3213N 03455E,
,IL,AS2,Mishor Adumim,Mishor Adumim,M,RL,1----6--,1407,,3147N 03519E,
,IL,MSO,Mishor Rotem,Mishor Rotem,D,RQ,-----6--,1001,,3105N 03516E,
,IL,MIP,Mitspeh Ramon,Mitspeh Ramon,,AI,--34----,0907,,3036N 03448E,
,IL,M9P,Mitzpe Netofa,Mitzpe Netofa,Z,RL,--3-----,1701,,3248N 03523E,
,IL,MZR,Mizra,Mizra,Z,RL,--3-----,1601,,3239N 03517E,
,IL,MOD,Modi'in-Maccabim-Re'ut,Modi'in-Maccabim-Re'ut,,RQ,--3-----,1101,,3154N 03500E,
,IL,MVA,Moshav Ahisamach,Moshav Ahisamach,M,RL,--3-----,1107,,3156N 03454E,
,IL,MTT,Moza Illit,Moza Illit,JM,RL,--3-----,1601,,3148N 03509E,
,IL,NAA,Na An,Na An,M,RL,--3-----,1601,,3152N 03451E,
,IL,NAB,Nabulus,Nabulus,JM,RL,1-3-----,1401,,3213N 03515E,
,IL,NHZ,Nahal Oz,Nahal Oz,D,RL,--3-----,1601,,3128N 03429E,
,IL,NHY,Nahariya,Nahariya,Z,RL,--3-----,1601,,3300N 03505E,
,IL,NAS,Nahshonim,Nahshonim,,RL,--3-----,0901,,3204N 03457E,
,IL,NAZ,Nazareth,Nazareth,,RL,--3--6--,0901,,3242N 03518E,
,IL,NEG,Negba,Negba,,RL,--3-----,0901,,3140N 03441E,
,IL,GEV,Negev,Negev,TA,RL,--3-----,1301,,3030N 03455E,
,IL,NEH,Nehalim,Nehalim,,RL,--3-----,0901,,3204N 03455E,
,IL,NZY,Nes Ziyyona,Nes Ziyyona,M,RL,--3-----,0307,,3155N 03448E,
,IL,NHR,Nesher,Nesher,,RL,--3-----,0901,,3246N 03503E,
,IL,NAT,Netanya,Netanya,,RL,123-----,0207,,3220N 03452E,
,IL,NET,Netivot,Netivot,,RL,--3-----,0901,,3125N 03435E,
,IL,ZER,Netzer Sereni,Netzer Sereni,,RL,--3-----,0901,,3156N 03450E,
,IL,NEV,Nevatim,Nevatim,,RQ,--3-----,1001,,3113N 03452E,
,IL,NLL,Newe Ilan,Newe Ilan,JM,RL,--3-----,1601,,3148N 03505E,
,IL,NUR,Newe Ur,Newe Ur,,RL,--3--6--,0901,,3235N 03533E,
,IL,NWY,Newe Yamin,Newe Yamin,,RL,--3-----,0201,,3210N 03455E,
,IL,NAM,Nir Am,Nir Am,D,RL,--3-----,1601,,3131N 03435E,
,IL,NID,Nir Dawid,Nir Dawid,,RL,--3-----,1101,,3230N 03527E,
,IL,NOZ,Nir Oz,Nir Oz,,RQ,--3-----,1007,,3118N 03424E,
,IL,YIT,Nir Yitzhak,Nir Yitzhak,,RL,--3-----,0901,,3114N 03421E,
,IL,NZV,Nir Zevi,Nir Zevi,M,RL,--3-----,1601,,3157N 03451E,
,IL,NZN,Nizana,Nizana,,AF,--3----B,9803,,,
,IL,NNM,Nizzanim,Nizzanim,D,RL,--3-----,1601,,3143N 03438E,
,IL,OFA,Ofakim,Ofakim,TA,RL,--3-----,0901,,3117N 03437E,
,IL,OFR,Ofra,Ofra,,RL,1----6--,1201,,3157N 03515E,
,IL,OLE,Olesh,Olesh,,RL,--3-----,0901,,3219N 03459E,
,IL,ORA,Or 'Aqiva,Or 'Aqiva,,RL,--3-----,0901,,3230N 03455E,
,IL,OYH,Or Yehuda,Or Yehuda,,RL,--3-----,0201,,3202N 03451E,
,IL,OHM,Oshrat,Oshrat,Z,RL,--3-----,1601,,3258N 03509E,
,IL,VDA,Ovda,Ovda,,AI,---4----,0001,,,
,IL,PHM,Palmachim,Palmachim,M,RL,--3-----,1601,,3156N 03442E,
,IL,PHH,Pardes Hanna,Pardes Hanna,,RL,--3-----,0201,,3228N 03459E,
,IL,PDY,Pardesiya,Pardesiya,M,RL,--3-----,1601,,3218N 03454E,
,IL,PET,Petah Tikva,Petah Tikva,TA,RL,--3-----,1207,,3205N 03453E,
,IL,PTQ,Petah Tiqwa,Petah Tiqwa,TA,RL,--3-----,0907,,3205N 03452E,
,IL,PEH,Petahya,Petahya,M,RL,--3-----,1407,,3152N 03453E,
,IL,PST,Post Office Lod,Post Office Lod,TA,AA,-----6--,1801,,3157N 03453E,
,IL,PSM,Post Offoce Modi'In,Post Offoce Modi'In,TA,AA,-----6--,1801,,3154N 03500E,
,IL,QAD,Qadima,Qadima,M,RL,-----6--,1107,,3217N 03455E,cf IL TKA
,IL,OVM,Qiryat Ata Milenium Terminal,Qiryat Ata Milenium Terminal,Z,AC,-----6--,1301,,3248N 03506E,
,IL,QYB,Qiryat Bialik,Qiryat Bialik,,RL,--3-----,0201,,3250N 03504E,
,IL,QYT,Qiryat Gat,Qiryat Gat,,RL,--3-----,0201,,3136N 03446E,
,IL,QYM,Qiryat Mal'akhi,Qiryat Mal'akhi,D,RL,--3-----,0307,,3144N 03444E,
,IL,QIS,Qiryat Shemona,Qiryat Shemona,,RL,--3-----,9901,,,
,IL,RAA,Ra'ananna,Ra'ananna,,RL,--3-----,0201,,3211N 03452E,
,IL,RFH,Rafiach,Rafiach,,AF,--3----B,9903,,,
,IL,RHT,Rahat,Rahat,D,RL,--3-----,1601,,3123N 03445E,
,IL,RAO,Ram-On,Ram-On,Z,RL,--3-----,1707,,3231N 03515E,
,IL,DAV,Ramat David,Ramat David,,RL,--3-----,0901,,3241N 03512E,
